user_id,product_id,eval_set,order_id
22004,39007,train,175225
22006,116508,train,175241
22007,68749,train,175248
22009,81979,train,175261
22011,80730,train,175275
22012,12222,train,175283
22013,81995,train,175293
22013,76186,train,175295
22015,82002,train,175311
22016,28868,train,175322
22017,42521,train,175331
22018,64353,train,175337
22020,9458,train,175350
22022,82010,train,175360
22023,19976,train,175368
22024,13767,train,175374
22026,13482,train,175389
22027,46487,train,175397
22029,8013,train,175407
22031,7438,train,175417
22033,26508,train,175429
22033,82028,train,175431
22035,76017,train,175449
22036,2492,train,175455
22038,14988,train,175468
22040,71792,train,175478
22041,145081,train,175486
22043,82043,train,175497
22045,82055,train,175508
22045,88372,train,175510
22046,9054,train,175525
22048,82059,train,175535
22050,159322,train,175547
22051,82066,train,175555
22052,39680,train,175561
22054,28421,train,175574
22056,70631,train,175585
22056,20222,train,175587
22057,82079,train,175605
22058,82085,train,175611
22059,82087,train,175624
22061,145087,train,175635
22062,25488,train,175641
22064,14900,train,175653
22065,82098,train,175659
22066,82099,train,175667
22068,82104,train,175681
22070,65305,train,175693
22071,3122,train,175699
22072,63885,train,175708
22074,159330,train,175719
22076,55595,train,175729
22078,58487,train,175740
22080,5993,train,175752
22081,14588,train,175758
22081,82123,train,175760
22082,17881,train,175780
22084,159336,train,175792
22086,32972,train,175802
22088,82140,train,175814
22089,82145,train,175822
22091,82148,train,175834
22093,16836,train,175845
22095,38986,train,175855
22095,41900,train,175857
22097,60906,train,175875
22099,18533,train,175885
22101,82168,train,175895
22103,82169,train,175908
22104,24377,train,175916
22104,82170,train,175918
22105,82180,train,175934
22106,363,train,175942
22108,145098,train,175952
22109,82190,train,175960
22110,19229,train,175971
22111,82195,train,175977
22113,970,train,175989
22115,134726,train,176000
22117,31199,train,176012
22119,39215,train,176022
22119,37366,train,176024
22120,8626,train,176036
22122,82216,train,176048
22124,21190,train,176059
22126,138862,train,176069
22127,82223,train,176076
22129,82230,train,176088
22129,10552,train,176090
22131,26787,train,176108
22133,32201,train,176122
22135,159354,train,176133
22136,14733,train,176140
22138,82256,train,176153
22140,121284,train,176164
22141,82263,train,176174
22142,16977,train,176183
22143,22332,train,176189
22144,82273,train,176204
22146,82275,train,176216
22148,11720,train,176228
22150,16473,train,176238
22151,82285,train,176244
22152,82287,train,176259
22153,82289,train,176266
22154,1944,train,176281
22155,76148,train,176288
22156,34100,train,176299
22158,82309,train,176315
22160,68743,train,176327
22162,82315,train,176337
22163,56681,train,176345
22164,4296,train,176352
22166,27996,train,176362
22168,839,train,176372
22169,82327,train,176379
22171,17879,train,176390
22171,14420,train,176392
22173,3383,train,176408
22175,35752,train,176422
22177,12532,train,176433
22177,36299,train,176435
22178,145119,train,176449
22179,82353,train,176456
22180,10415,train,176470
22182,17321,train,176483
22183,82360,train,176492
22185,66301,train,176503
22186,82368,train,176513
22187,5199,train,176519
22188,69554,train,176529
22190,82373,train,176543
22191,11727,train,176550
22193,82381,train,176564
22195,24255,train,176574
22196,104,train,176582
22197,145124,train,176593
22199,159376,train,176606
22201,18408,train,176618
22202,82399,train,176628
22204,82402,train,176639
22206,852,train,176650
22208,1548,train,176660
22210,82410,train,176672
22212,13708,train,176683
22213,82415,train,176691
22215,82418,train,176701
22217,82424,train,176712
22218,58891,train,176722
22220,20405,train,176735
22221,61783,train,176741
22222,37369,train,176752
22223,64826,train,176758
22225,59094,train,176772
22227,21798,train,176785
22229,11888,train,176795
22231,16920,train,176806
22232,78574,train,176813
22234,17034,train,176827
22235,38127,train,176833
22235,41121,train,176835
22237,82458,train,176858
22239,145135,train,176869
22241,82466,train,176879
22243,58692,train,176889
22244,82471,train,176900
22245,82484,train,176911
22245,30940,train,176913
22246,51006,train,176928
22248,13234,train,176940
22249,772,train,176948
22251,6180,train,176961
22253,159393,train,176971
22255,159394,train,176983
22256,62162,train,176991
22258,51640,train,177004
22260,82513,train,177015
22260,82517,train,177017
22261,82521,train,177035
22263,8547,train,177045
22265,82527,train,177055
22267,48762,train,177069
22268,2451,train,177075
22270,6824,train,177088
22271,26545,train,177098
22272,82543,train,177104
22274,145146,train,177118
22276,145147,train,177129
22277,82554,train,177138
22278,82556,train,177145
22280,102869,train,177156
22281,4283,train,177162
22282,4610,train,177171
22283,82577,train,177185
22283,5326,train,177187
22284,60930,train,177198
22285,82589,train,177209
22285,26040,train,177211
22286,159406,train,177229
22287,82596,train,177238
22289,82599,train,177253
22290,82600,train,177261
22292,13919,train,177273
22293,82609,train,177280
22294,82611,train,177294
22296,23874,train,177304
22297,7921,train,177311
22298,82616,train,177317
22299,53843,train,177325
22299,82617,train,177327
22300,82633,train,177343
22301,16912,train,177356
22303,82640,train,177369
22305,23452,train,177380
22306,82644,train,177389
22307,28340,train,177399
22309,4361,train,177412
22309,82652,train,177414
22311,82661,train,177432
22313,65910,train,177444
22315,82666,train,177457
22317,145159,train,177468
22319,5222,train,177478
22321,145161,train,177489
22322,82674,train,177495
22323,46253,train,177503
22325,82676,train,177517
22325,82679,train,177519
22326,19250,train,177532
22327,36549,train,177540
22329,112,train,177551
22331,82693,train,177562
22332,122351,train,177568
22334,8697,train,177580
22336,82705,train,177592
22337,82706,train,177601
22339,28618,train,177613
22341,82717,train,177626
22342,159426,train,177633
22344,59236,train,177647
22344,27326,train,177649
22346,21346,train,177666
22347,67646,train,177676
22349,159428,train,177686
22350,82737,train,177692
22351,82739,train,177700
22352,50057,train,177709
22353,6790,train,177718
22354,151031,train,177727
22355,12387,train,177735
22356,32570,train,177743
22356,82761,train,177745
22357,159431,train,177768
22358,53971,train,177778
22358,82774,train,177780
22359,57139,train,177796
22361,82781,train,177807
22362,48918,train,177814
22363,60656,train,177821
22365,1170,train,177835
22367,62817,train,177848
22368,4567,train,177854
22369,62932,train,177868
22371,82802,train,177880
22373,16232,train,177892
22374,82810,train,177902
22375,82815,train,177909
22377,32268,train,177925
22379,159438,train,177936
22381,82824,train,177946
22383,159440,train,177958
22384,10903,train,177968
22386,123658,train,177979
22386,3922,train,177981
22387,48622,train,177999
22387,834,train,178001
22387,82856,train,178003
22389,82866,train,178030
22389,597,train,178032
22391,82875,train,178049
22391,82873,train,178051
22393,6490,train,178072
22393,53603,train,178074
22394,82892,train,178093
22396,82894,train,178105
22397,82900,train,178114
22399,44704,train,178127
22400,6313,train,178134
22400,14169,train,178136
22401,22896,train,178151
22402,82916,train,178161
22404,19392,train,178173
22406,82923,train,178184
22407,82926,train,178191
22409,78419,train,178201
22410,98338,train,178207
22412,31916,train,178221
22414,11439,train,178233
22416,68355,train,178244
22417,46477,train,178250
22419,10764,train,178262
22420,50954,train,178268
22422,82952,train,178280
22422,82956,train,178282
22422,82958,train,178284
22424,12877,train,178309
22425,14587,train,178318
22427,872,train,178328
22429,57576,train,178339
22430,82971,train,178345
22431,135721,train,178356
22432,3760,train,178365
22433,1649,train,178375
22434,3560,train,178386
22436,14070,train,178398
22438,8807,train,178410
22440,19263,train,178421
22441,83000,train,178427
22442,48809,train,178435
22443,48252,train,178449
22443,22839,train,178451
22444,83016,train,178466
22446,83020,train,178479
22447,83025,train,178488
22448,83028,train,178497
22449,46254,train,178505
22451,59627,train,178515
22452,9586,train,178522
22453,1804,train,178530
22455,159460,train,178544
22457,26175,train,178554
22458,102198,train,178563
22460,1719,train,178573
22462,83051,train,178584
22463,5282,train,178593
22465,83060,train,178605
22466,10081,train,178613
22467,83066,train,178624
22469,145206,train,178636
22471,83081,train,178648
22471,24486,train,178650
22472,83089,train,178663
22472,83084,train,178665
22474,83092,train,178687
22476,8651,train,178699
22477,83100,train,178706
22479,3911,train,178717
22480,8427,train,178723
22481,1668,train,178731
22482,76633,train,178742
22483,117985,train,178748
22485,83117,train,178761
22485,83115,train,178763
22487,34054,train,178779
22487,159470,train,178781
22488,159471,train,178798
22489,16785,train,178804
22490,50626,train,178812
22492,164,train,178826
22494,36261,train,178839
22494,159474,train,178841
22495,145212,train,178856
22495,159475,train,178858
22497,83146,train,178874
22499,83151,train,178885
22499,1373,train,178887
22501,83155,train,178902
22503,34655,train,178912
22504,20267,train,178921
22505,9948,train,178927
22506,29077,train,178942
22508,83163,train,178952
22509,18057,train,178958
22510,83168,train,178966
22510,75423,train,178968
22511,55484,train,178988
22512,65237,train,178994
22512,83190,train,178996
22514,83197,train,179019
22516,272,train,179032
22518,73289,train,179045
22520,83208,train,179058
22521,83214,train,179065
22522,83218,train,179072
22523,40092,train,179081
22525,145220,train,179095
22527,1862,train,179106
22529,159481,train,179117
22530,83237,train,179125
22531,2744,train,179135
22531,12660,train,179137
22533,4764,train,179159
22534,12877,train,179167
22535,5273,train,179176
22536,83250,train,179184
22537,16328,train,179193
22539,111184,train,179208
22540,83262,train,179216
22541,83275,train,179225
22541,145225,train,179227
22543,83278,train,179251
22543,83279,train,179253
22545,83290,train,179272
22546,18517,train,179282
22546,83297,train,179284
22548,8934,train,179300
22550,74087,train,179310
22551,67996,train,179318
22551,83312,train,179320
22552,13873,train,179335
22553,83318,train,179343
22555,14479,train,179355
22556,83324,train,179363
22558,83329,train,179373
22560,5178,train,179383
22561,83334,train,179390
22563,83338,train,179403
22565,20866,train,179415
22567,74701,train,179427
22569,145232,train,179437
22571,83347,train,179449
22572,83349,train,179459
22574,83352,train,179471
22574,7340,train,179473
22575,84870,train,179484
22576,16837,train,179495
22576,83361,train,179497
22578,38591,train,179513
22580,33474,train,179523
22581,45606,train,179530
22582,24398,train,179539
22584,83376,train,179552
22585,88602,train,179562
22586,20281,train,179571
22587,6361,train,179577
22588,83384,train,179586
22589,83387,train,179597
22590,83394,train,179606
22591,3379,train,179614
22593,83400,train,179625
22594,83405,train,179635
22595,88795,train,179643
22596,145236,train,179651
22597,83407,train,179657
22598,83421,train,179671
22600,14783,train,179685
22602,12004,train,179698
22603,83428,train,179706
22605,8349,train,179717
22607,18944,train,179727
22609,20271,train,179737
22609,83440,train,179739
22610,21238,train,179752
22611,45703,train,179763
22611,83446,train,179765
22612,83466,train,179781
22612,145239,train,179783
22614,3825,train,179805
22616,10411,train,179815
22618,83477,train,179827
22619,83482,train,179836
22620,83486,train,179844
22622,21358,train,179855
22622,2796,train,179857
22623,83493,train,179868
22625,7144,train,179882
22626,83499,train,179890
22627,145246,train,179898
22628,83509,train,179911
22630,83519,train,179922
22630,83513,train,179924
22631,83523,train,179936
22632,83525,train,179947
22633,83532,train,179956
22635,24224,train,179968
22637,83535,train,179979
22639,2125,train,179989
22641,16367,train,180001
22642,51445,train,180010
22643,44543,train,180020
22644,2122,train,180027
22646,4609,train,180038
22647,83547,train,180046
22647,13022,train,180048
22649,24808,train,180066
22649,83554,train,180068
22651,17257,train,180088
22653,83564,train,180101
22655,83569,train,180112
22657,83572,train,180123
22658,145254,train,180129
22660,83581,train,180141
22662,83587,train,180152
22662,199,train,180154
22663,83592,train,180169
22665,17029,train,180181
22667,83601,train,180191
22668,65343,train,180200
22669,5832,train,180207
22670,11844,train,180215
22671,44653,train,180222
22672,83615,train,180234
22674,83620,train,180245
22676,10860,train,180259
22678,26545,train,180270
22678,46197,train,180272
22678,62537,train,180274
22678,24933,train,180276
22679,107145,train,180307
22681,83641,train,180319
22682,657,train,180328
22683,761,train,180334
22684,82429,train,180344
22685,83656,train,180353
22687,83659,train,180367
22688,83663,train,180376
22688,83664,train,180378
22689,83666,train,180389
22691,83670,train,180404
22692,20842,train,180410
22694,131817,train,180426
22696,83682,train,180437
22698,83690,train,180447
22699,78268,train,180458
22701,83697,train,180468
22702,83699,train,180476
22703,393,train,180484
22704,83703,train,180490
22706,145276,train,180505
22707,83714,train,180511
22708,145277,train,180523
22709,83723,train,180532
22709,68671,train,180534
22711,83731,train,180554
22712,83734,train,180562
22713,79923,train,180569
22713,55310,train,180571
22715,18960,train,180590
22717,61527,train,180601
22719,27384,train,180611
22720,8260,train,180622
22720,83746,train,180624
22721,83747,train,180638
22722,145281,train,180652
22723,76919,train,180659
22725,10088,train,180673
22726,46976,train,180680
22728,83178,train,180691
22728,83764,train,180693
22730,83776,train,180711
22731,1974,train,180721
22733,46985,train,180734
22734,83781,train,180742
22735,32181,train,180748
22737,8552,train,180762
22739,19657,train,180773
22741,69480,train,180785
22741,159550,train,180787
22742,83804,train,180798
22744,145293,train,180811
22746,30396,train,180823
22747,4595,train,180831
22748,145294,train,180840
22750,75243,train,180853
22751,21404,train,180863
22752,69791,train,180873
22753,71298,train,180881
22755,145295,train,180895
22756,121515,train,180906
22757,20370,train,180916
22758,12783,train,180927
22759,5326,train,180938
22761,22727,train,180948
22761,452,train,180950
22762,83857,train,180968
22764,66941,train,180980
22766,83870,train,180992
22768,83875,train,181003
22769,55340,train,181011
22769,159558,train,181013
22770,77024,train,181028
22771,19093,train,181034
22773,11171,train,181048
22774,83896,train,181058
22776,83900,train,181069
22776,25717,train,181071
22777,83903,train,181084
22779,1908,train,181097
22780,83914,train,181104
22781,159562,train,181112
22783,50404,train,181123
22784,83921,train,181132
22785,83923,train,181138
22786,159564,train,181152
22787,83931,train,181158
22788,83938,train,181166
22788,83939,train,181168
22789,83951,train,181191
22790,83953,train,181199
22792,83955,train,181211
22794,4885,train,181223
22795,83961,train,181229
22796,4072,train,181241
22798,83969,train,181253
22800,18493,train,181265
22802,34180,train,181277
22804,83980,train,181287
22805,159573,train,181294
22807,136826,train,181306
22808,109512,train,181314
22810,6176,train,181327
22810,819,train,181329
22811,146566,train,181347
22812,84005,train,181353
22814,84010,train,181365
22815,13152,train,181375
22817,38779,train,181385
22818,84020,train,181393
22820,16774,train,181406
22822,48074,train,181418
22823,6589,train,181425
22825,9241,train,181437
22826,28560,train,181445
22827,16196,train,181452
22828,25743,train,181465
22828,14767,train,181467
22830,6792,train,181484
22831,41238,train,181491
22833,84055,train,181503
22835,10038,train,181515
22837,84065,train,181527
22837,84062,train,181529
22839,84068,train,181549
22841,26214,train,181560
22842,84073,train,181568
22843,84076,train,181576
22844,84078,train,181584
22845,66794,train,181594
22846,145324,train,181601
22847,84084,train,181609
22848,54608,train,181619
22848,54444,train,181621
22850,159587,train,181640
22852,84099,train,181651
22854,42230,train,181662
22855,24659,train,181670
22857,12425,train,181683
22859,25520,train,181693
22861,76978,train,181705
22863,17651,train,181717
22865,10655,train,181727
22867,521,train,181739
22867,74139,train,181741
22867,84144,train,181743
22868,61997,train,181763
22869,21573,train,181771
22870,159594,train,181784
22871,84158,train,181791
22873,84162,train,181805
22874,9103,train,181815
22875,122952,train,181822
22877,145338,train,181833
22878,84178,train,181840
22879,84182,train,181851
22880,84185,train,181860
22882,84195,train,181875
22883,536,train,181885
22885,84197,train,181895
22887,159597,train,181908
22889,421,train,181919
22891,84207,train,181933
22893,159599,train,181944
22895,84210,train,181954
22897,13853,train,181967
22897,4556,train,181969
22898,922,train,181987
22900,84222,train,182000
22902,82328,train,182013
22903,985,train,182020
22904,32414,train,182028
22906,84232,train,182038
22907,2062,train,182047
22908,19695,train,182056
22909,5487,train,182067
22909,32255,train,182069
22911,6167,train,182085
22913,60582,train,182096
22914,10516,train,182104
22915,84256,train,182110
22917,5821,train,182121
22918,4951,train,182131
22919,65979,train,182140
22921,84278,train,182150
22921,84273,train,182152
22921,6466,train,182154
22923,11657,train,182183
22924,16669,train,182191
22926,17683,train,182204
22928,10711,train,182216
22930,18844,train,182226
22931,84298,train,182233
22932,84299,train,182244
22934,50653,train,182256
22935,35013,train,182262
22937,84308,train,182276
22938,21330,train,182284
22940,17651,train,182295
22942,55633,train,182305
22944,23249,train,182315
22945,145353,train,182323
22946,10593,train,182331
22947,25373,train,182338
22948,84325,train,182346
22949,84328,train,182354
22950,84334,train,182366
22951,159617,train,182375
22952,105,train,182382
22953,12183,train,182395
22955,78601,train,182406
22956,84356,train,182413
22956,61476,train,182415
22956,84358,train,182417
22956,84370,train,182419
22956,84375,train,182421
22957,84381,train,182465
22958,3894,train,182471
22959,84387,train,182479
22960,53392,train,182487
22962,31621,train,182503
22963,76762,train,182511
22965,44158,train,182522
22967,11651,train,182532
22969,7436,train,182543
22970,84404,train,182549
22971,84412,train,182559
22973,47238,train,182574
22975,43309,train,182586
22976,4692,train,182594
22978,84421,train,182606
22980,49585,train,182616
22982,61043,train,182629
22983,59496,train,182639
22985,84432,train,182650
22987,84434,train,182660
22989,32972,train,182670
22990,6890,train,182678
22991,13174,train,182684
22991,7339,train,182686
22992,35598,train,182701
22994,11069,train,182716
22995,75327,train,182724
22997,34649,train,182736
22999,84452,train,182747
23001,16365,train,182758
23002,71668,train,182765
23003,64503,train,182776
23004,2246,train,182785
23006,21755,train,182797
23006,16992,train,182799
23007,84478,train,182817
23008,14606,train,182824
23008,11353,train,182826
23009,39462,train,182837
23011,10569,train,182851
23013,159632,train,182861
23014,2099,train,182867
23015,84496,train,182878
23016,29275,train,182889
23018,84510,train,182902
23018,2634,train,182904
23018,84505,train,182906
23019,6592,train,182932
23019,10969,train,182934
23021,84520,train,182949
23021,84526,train,182951
23023,20703,train,182966
23024,19603,train,182972
23026,32071,train,182985
23027,84537,train,182993
23028,159634,train,183004
23029,83488,train,183012
23030,32968,train,183025
23032,145385,train,183035
23033,31513,train,183041
23034,84604,train,183051
23034,84602,train,183053
23034,60073,train,183055
23034,84608,train,183057
23034,84597,train,183059
23034,84585,train,183061
23034,84561,train,183063
23034,84581,train,183065
23035,578,train,183132
23036,84623,train,183143
23036,84625,train,183145
23036,80433,train,183147
23036,73027,train,183149
23037,70979,train,183176
23039,84632,train,183192
23040,18573,train,183200
23042,5459,train,183211
23043,84643,train,183219
23045,3430,train,183230
23047,25651,train,183241
23047,71576,train,183243
23048,3379,train,183255
23050,28368,train,183268
23052,70304,train,183279
23053,84657,train,183286
23055,84668,train,183299
23056,84669,train,183309
23057,84672,train,183316
23059,24048,train,183328
23060,84677,train,183336
23061,84681,train,183344
23062,84694,train,183357
23062,159643,train,183359
23063,84696,train,183373
23065,44245,train,183385
23066,84706,train,183393
23068,3365,train,183408
23068,84717,train,183410
23068,84724,train,183412
23069,4224,train,183435
23070,84725,train,183446
23072,84732,train,183461
23073,84739,train,183471
23074,51522,train,183479
23075,84748,train,183485
23075,16195,train,183487
23076,84754,train,183506
23078,84757,train,183517
23079,84758,train,183528
23080,84760,train,183535
23082,84762,train,183551
23083,29357,train,183560
23085,84767,train,183570
23087,21864,train,183581
23089,6788,train,183593
23090,12485,train,183599
23092,84776,train,183611
23094,159653,train,183622
23095,93764,train,183629
23097,84792,train,183641
23097,84787,train,183643
23099,9268,train,183660
23100,1303,train,183670
23102,145408,train,183680
23104,24760,train,183692
23106,77854,train,183704
23107,1645,train,183710
23109,78996,train,183723
23109,17668,train,183725
23109,84826,train,183727
23110,87723,train,183754
23112,84829,train,183764
23114,84834,train,183774
23115,145416,train,183782
23117,5326,train,183794
23118,24052,train,183803
23119,43070,train,183811
23119,6348,train,183813
23120,68090,train,183827
23122,84858,train,183842
23122,145417,train,183844
23124,6623,train,183861
23125,75744,train,183868
23126,84867,train,183876
23127,159663,train,183891
23128,81266,train,183898
23129,5485,train,183907
23130,37660,train,183917
23132,1917,train,183928
23133,84891,train,183936
23135,159665,train,183947
23137,81427,train,183957
23138,84899,train,183966
23139,52833,train,183972
23141,2348,train,183984
23142,24172,train,183992
23144,33504,train,184004
23145,29315,train,184014
23146,25647,train,184021
23147,78844,train,184033
23149,84925,train,184043
23150,53069,train,184051
23151,1696,train,184058
23152,20247,train,184072
23152,30739,train,184074
23154,20997,train,184091
23156,84942,train,184101
23158,4997,train,184112
23160,47638,train,184125
23161,86386,train,184131
23161,84949,train,184133
23162,1648,train,184151
23164,64068,train,184167
23164,700,train,184169
23165,84970,train,184181
23167,84976,train,184195
23167,876,train,184197
23169,109826,train,184214
23169,46363,train,184216
23170,84992,train,184233
23170,83001,train,184235
23172,145428,train,184250
23174,85001,train,184264
23176,85015,train,184274
23176,10632,train,184276
23176,137,train,184278
23176,85011,train,184280
23176,85013,train,184282
23176,20112,train,184284
23178,29875,train,184336
23178,24492,train,184338
23179,23770,train,184350
23181,27430,train,184362
23182,85044,train,184368
23183,85045,train,184380
23185,159683,train,184390
23186,14214,train,184397
23187,89983,train,184404
23188,85056,train,184414
23189,66858,train,184422
23190,85068,train,184432
23192,45546,train,184447
23193,11446,train,184453
23195,85076,train,184466
23195,81769,train,184468
23195,85079,train,184470
23196,159686,train,184489
23198,9407,train,184501
23200,33094,train,184514
23201,85094,train,184522
23202,20888,train,184528
23203,85098,train,184538
23205,145435,train,184552
23205,85104,train,184554
23207,159691,train,184571
23208,64126,train,184578
23208,68741,train,184580
23210,85125,train,184603
23211,22840,train,184610
23212,31028,train,184618
23213,85133,train,184624
23215,1972,train,184637
23216,85142,train,184645
23217,85143,train,184653
23218,1486,train,184662
23220,85142,train,184673
23221,31932,train,184680
23223,82128,train,184692
23225,5810,train,184703
23226,3884,train,184710
23227,5048,train,184716
23229,40510,train,184727
23231,85161,train,184739
23233,10329,train,184750
23234,85171,train,184756
23235,145446,train,184764
23237,145447,train,184777
23237,85183,train,184779
23238,8227,train,184796
23240,6924,train,184808
23241,85190,train,184815
23243,18899,train,184828
23245,1172,train,184842
23247,85202,train,184854
23247,82489,train,184856
23248,34703,train,184875
23250,85213,train,184886
23252,21441,train,184896
23253,34579,train,184902
23254,85226,train,184914
23256,10985,train,184926
23258,17124,train,184936
23259,21521,train,184943
23260,7632,train,184954
23261,85243,train,184961
23262,27017,train,184969
23264,145455,train,184984
23265,85254,train,184990
23267,6353,train,185005
23269,61368,train,185017
23270,85267,train,185028
23270,85266,train,185030
23271,24629,train,185044
23272,5656,train,185059
23274,8519,train,185069
23275,85278,train,185077
23277,80213,train,185089
23279,18697,train,185100
23281,7074,train,185111
23282,27211,train,185120
23283,40199,train,185129
23284,85294,train,185137
23285,6032,train,185148
23287,45319,train,185158
23289,7344,train,185170
23290,85301,train,185176
23291,145463,train,185187
23291,85310,train,185189
23293,48812,train,185208
23294,25968,train,185215
23295,15174,train,185222
23297,57451,train,185234
23298,159715,train,185242
23299,85324,train,185249
23301,145467,train,185264
23302,8826,train,185270
23303,35738,train,185279
23304,66569,train,185293
23306,141306,train,185305
23307,39628,train,185313
23309,31148,train,185326
23310,85343,train,185334
23311,85350,train,185343
23311,40181,train,185345
23313,85354,train,185361
23314,4558,train,185369
23316,159722,train,185380
23318,85360,train,185392
23319,374,train,185398
23321,9326,train,185409
23322,85369,train,185416
23323,55931,train,185426
23325,85376,train,185441
23327,3551,train,185453
23329,85383,train,185464
23330,159725,train,185472
23332,23776,train,185483
23333,16106,train,185489
23335,16923,train,185506
23336,8692,train,185515
23337,85395,train,185521
23339,85402,train,185535
23339,85404,train,185537
23340,85410,train,185553
23342,85415,train,185565
23343,64474,train,185571
23345,58335,train,185583
23346,12800,train,185589
23348,99389,train,185605
23350,79,train,185617
23351,85432,train,185623
23351,37945,train,185625
23353,20405,train,185645
23354,29142,train,185651
23355,85453,train,185662
23355,6822,train,185664
23355,85454,train,185666
23356,159111,train,185696
23357,85458,train,185702
23359,51014,train,185714
23361,14432,train,185725
23362,85465,train,185732
23363,55160,train,185740
23365,85475,train,185756
23365,16998,train,185758
23367,3917,train,185777
23369,85486,train,185790
23370,33220,train,185799
23372,61675,train,185809
23373,17680,train,185816
23375,85502,train,185830
23376,85504,train,185837
23378,85508,train,185849
23379,85547,train,185860
23379,85627,train,185862
23379,85519,train,185864
23379,85604,train,185866
23379,85539,train,185868
23379,159737,train,185870
23379,85563,train,185872
23379,85577,train,185874
23379,85543,train,185876
23379,85594,train,185878
23379,85529,train,185880
23379,85521,train,185882
23379,85546,train,185884
23379,85526,train,185886
23380,66629,train,186000
23382,85631,train,186012
23384,85634,train,186022
23386,145490,train,186035
23388,85643,train,186046
23389,145491,train,186056
23391,159741,train,186066
23393,65741,train,186077
23393,13591,train,186079
23394,85656,train,186090
23396,86978,train,186105
23398,27160,train,186116
23400,115,train,186126
23401,7241,train,186132
23402,85672,train,186143
23404,150250,train,186155
23405,14997,train,186163
23407,85681,train,186175
23409,28766,train,186187
23411,822,train,186199
23411,11739,train,186201
23413,34497,train,186217
23414,78047,train,186227
23416,14724,train,186239
23418,145502,train,186250
23420,38373,train,186261
23421,85709,train,186267
23422,76137,train,186277
23422,85716,train,186279
23424,85723,train,186302
23426,70919,train,186312
23428,159751,train,186325
23430,66508,train,186338
23430,27854,train,186340
23432,85743,train,186355
23434,85749,train,186365
23434,159753,train,186367
23435,3775,train,186383
23436,14145,train,186390
23437,85762,train,186404
23439,85766,train,186414
23440,4296,train,186422
23442,85666,train,186437
23444,85774,train,186448
23445,85776,train,186456
23447,3417,train,186470
23449,92736,train,186482
23450,647,train,186488
23451,159758,train,186499
23453,37269,train,186511
23454,50739,train,186518
23455,46827,train,186527
23457,145513,train,186540
23457,85805,train,186542
23459,63501,train,186559
23460,85829,train,186568
23460,12246,train,186570
23460,7091,train,186572
23460,8238,train,186574
23460,31148,train,186576
23461,145516,train,186617
23462,85840,train,186624
23463,6107,train,186637
23464,3981,train,186643
23465,59299,train,186654
23467,151592,train,186666
23469,159764,train,186677
23471,2836,train,186687
23473,85866,train,186700
23475,76436,train,186713
23476,9814,train,186721
23476,35486,train,186723
23477,85874,train,186739
23477,85872,train,186741
23479,8482,train,186757
23480,85884,train,186763
23481,10485,train,186777
23483,85894,train,186789
23485,85897,train,186801
23487,848,train,186812
23488,44468,train,186818
23488,145522,train,186820
23489,85912,train,186842
23490,85915,train,186850
23491,85923,train,186865
23493,3427,train,186876
23495,145524,train,186888
23496,145525,train,186896
23498,70300,train,186906
23500,85939,train,186916
23500,27866,train,186918
23502,38149,train,186936
23504,16298,train,186946
23506,646,train,186956
23508,159782,train,186967
23510,5639,train,186977
23511,85963,train,186987
23512,70436,train,186993
23513,85971,train,187006
23514,85977,train,187013
23515,36558,train,187024
23517,64804,train,187036
23519,4660,train,187048
23521,20002,train,187059
23523,19424,train,187069
23524,85993,train,187077
23525,86000,train,187084
23526,86004,train,187095
23527,48802,train,187103
23529,86009,train,187117
23530,13135,train,187128
23532,86014,train,187142
23533,86018,train,187150
23534,145539,train,187157
23536,145541,train,187168
23537,7732,train,187175
23539,16425,train,187191
23540,34425,train,187198
23541,145544,train,187204
23542,159795,train,187213
23544,5828,train,187228
23546,5656,train,187240
23547,28871,train,187247
23549,86056,train,187259
23551,159802,train,187270
23553,11200,train,187280
23555,86069,train,187290
23555,86072,train,187292
23557,17863,train,187311
23559,14428,train,187324
23560,86085,train,187330
23562,19192,train,187344
23563,95392,train,187354
23564,13468,train,187365
23566,104131,train,187378
23568,86106,train,187390
23568,86113,train,187392
23570,18872,train,187409
23572,32476,train,187421
23572,67194,train,187423
23572,86127,train,187425
23573,6296,train,187449
23575,19194,train,187461
23577,58600,train,187471
23579,4895,train,187481
23581,6712,train,187493
23583,86155,train,187505
23584,38131,train,187512
23586,48824,train,187522
23586,19065,train,187524
23586,86175,train,187526
23586,86168,train,187528
23588,21086,train,187565
23590,86188,train,187576
23592,7566,train,187590
23594,15307,train,187601
23595,21333,train,187612
23596,27754,train,187622
23596,86202,train,187624
23598,95642,train,187643
23599,14658,train,187654
23600,8023,train,187660
23600,84967,train,187662
23602,64372,train,187682
23602,83587,train,187684
23603,9592,train,187697
23604,1959,train,187708
23605,72235,train,187718
23606,86236,train,187729
23607,86238,train,187735
23607,42999,train,187737
23608,32071,train,187754
23609,25903,train,187764
23611,86247,train,187776
23611,86248,train,187778
23611,86251,train,187780
23613,17930,train,187804
23614,86266,train,187811
23615,59105,train,187822
23617,90767,train,187832
23618,2804,train,187841
23620,84885,train,187851
23620,83473,train,187853
23620,86279,train,187855
23622,86288,train,187879
23624,34395,train,187889
23624,86294,train,187891
23626,32090,train,187908
23628,4701,train,187918
23629,92694,train,187928
23629,5783,train,187930
23631,90766,train,187948
23632,86304,train,187956
